path,servicePlanBranch,subGroup,reportName,reportCode,subcatalogId,officialUrl,existsInOfficial,existsInSnapshot,existsInCoverage,visibleInUI,status,missingReason,suggestedFix
"รายงานมาตรฐาน > ข้อมูลตอบสนอง Service Plan > ข้อมูลเพื่อตอบสนอง Service Plan สาขาสุขภาพช่องปาก > ข้อมูลสภาวะสุขภาพช่องปาก","ข้อมูลเพื่อตอบสนอง Service Plan สาขาสุขภาพช่องปาก","ข้อมูลสภาวะสุขภาพช่องปาก","OHSP ร้อยละของกลุ่มก่อนวัยสูงอายุ ที่มีฟันหลัง (แท้ หรือเทียม) ใช้งานที่เหมาะสม (ไม่น้อยกว่า 4 คู่สบ)","518211bd56dc0b4b610639010c7bf272","db30e434e30565c12fbac44958e338d5","https://hdc.moph.go.th/center/public/standard-report-detail/518211bd56dc0b4b610639010c7bf272?subcatalogId=db30e434e30565c12fbac44958e338d5","true","false","false","false","missing_from_crawler","Nested under group ""ข้อมูลสภาวะสุขภาพช่องปาก"" in HDC's system/subcatalog/reports response. scripts/snapshot.mjs (main(), reports filter) and script.js normalizeReports() both read response.rows top-level only and never recurse into `children`, so this report is never requested from HDC at all — it has no snapshot, no coverage entry, and never appears in the live report dropdown.","crawler (scripts/snapshot.mjs) + UI (script.js normalizeReports/fetchStandardReports) — both need to recursively flatten `children` before filtering by report_code. Same bug, two call sites."
"รายงานมาตรฐาน > ข้อมูลตอบสนอง Service Plan > ข้อมูลเพื่อตอบสนอง Service Plan สาขาสุขภาพช่องปาก > ข้อมูลสภาวะสุขภาพช่องปาก","ข้อมูลเพื่อตอบสนอง Service Plan สาขาสุขภาพช่องปาก","ข้อมูลสภาวะสุขภาพช่องปาก","OHSP ร้อยละของกลุ่มก่อนวัยสูงอายุ ที่มีฟันแท้ใช้งานได้ไม่น้อยกว่า 20 ซี่ และฟันหลัง (แท้ หรือเทียม) ใช้งานไม่น้อยกว่า 4 คู่สบ","47738d6b49f90e04485b2085b06e0d81","db30e434e30565c12fbac44958e338d5","https://hdc.moph.go.th/center/public/standard-report-detail/47738d6b49f90e04485b2085b06e0d81?subcatalogId=db30e434e30565c12fbac44958e338d5","true","false","false","false","missing_from_crawler","Nested under group ""ข้อมูลสภาวะสุขภาพช่องปาก"" in HDC's system/subcatalog/reports response. scripts/snapshot.mjs (main(), reports filter) and script.js normalizeReports() both read response.rows top-level only and never recurse into `children`, so this report is never requested from HDC at all — it has no snapshot, no coverage entry, and never appears in the live report dropdown.","crawler (scripts/snapshot.mjs) + UI (script.js normalizeReports/fetchStandardReports) — both need to recursively flatten `children` before filtering by report_code. Same bug, two call sites."
"รายงานมาตรฐาน > ข้อมูลตอบสนอง Service Plan > ข้อมูลเพื่อตอบสนอง Service Plan สาขาสุขภาพช่องปาก > ข้อมูลสภาวะสุขภาพช่องปาก","ข้อมูลเพื่อตอบสนอง Service Plan สาขาสุขภาพช่องปาก","ข้อมูลสภาวะสุขภาพช่องปาก","OHSP ร้อยละของผู้สูงอายุ ที่มีฟันแท้ใช้งานได้ไม่น้อยกว่า 20 ซี่","0317b7abf99b89c45555e97e19c4cb21","db30e434e30565c12fbac44958e338d5","https://hdc.moph.go.th/center/public/standard-report-detail/0317b7abf99b89c45555e97e19c4cb21?subcatalogId=db30e434e30565c12fbac44958e338d5","true","true","true","false","hidden_by_ui","Report has good facility data in snapshot/coverage but script.js does not surface it (e.g. nested under a group it doesn't flatten).","UI — script.js normalizeReports/fetchStandardReports."
"รายงานมาตรฐาน > ข้อมูลตอบสนอง Service Plan > ข้อมูลเพื่อตอบสนอง Service Plan สาขาสุขภาพช่องปาก > ข้อมูลสภาวะสุขภาพช่องปาก","ข้อมูลเพื่อตอบสนอง Service Plan สาขาสุขภาพช่องปาก","ข้อมูลสภาวะสุขภาพช่องปาก","OHSP ร้อยละของผู้สูงอายุ ที่มีฟันหลัง (แท้ หรือเทียม) ใช้งานที่เหมาะสม (ไม่น้อยกว่า 4 คู่สบ)","39d57bfb3574bce21ea236491e112820","db30e434e30565c12fbac44958e338d5","https://hdc.moph.go.th/center/public/standard-report-detail/39d57bfb3574bce21ea236491e112820?subcatalogId=db30e434e30565c12fbac44958e338d5","true","false","false","false","missing_from_crawler","Nested under group ""ข้อมูลสภาวะสุขภาพช่องปาก"" in HDC's system/subcatalog/reports response. scripts/snapshot.mjs (main(), reports filter) and script.js normalizeReports() both read response.rows top-level only and never recurse into `children`, so this report is never requested from HDC at all — it has no snapshot, no coverage entry, and never appears in the live report dropdown.","crawler (scripts/snapshot.mjs) + UI (script.js normalizeReports/fetchStandardReports) — both need to recursively flatten `children` before filtering by report_code. Same bug, two call sites."
"รายงานมาตรฐาน > ข้อมูลตอบสนอง Service Plan > ข้อมูลเพื่อตอบสนอง Service Plan สาขาสุขภาพช่องปาก > ข้อมูลสภาวะสุขภาพช่องปาก","ข้อมูลเพื่อตอบสนอง Service Plan สาขาสุขภาพช่องปาก","ข้อมูลสภาวะสุขภาพช่องปาก","OHSP ร้อยละของผู้สูงอายุ ที่มีฟันแท้ใช้งานได้ไม่น้อยกว่า 20 ซี่ และฟันหลัง (แท้ หรือ เทียม) ใช้งานไม่น้อยกว่า 4 คู่สบ","068491dac71f61ce79a9ea469a537a83","db30e434e30565c12fbac44958e338d5","https://hdc.moph.go.th/center/public/standard-report-detail/068491dac71f61ce79a9ea469a537a83?subcatalogId=db30e434e30565c12fbac44958e338d5","true","false","false","false","missing_from_crawler","Nested under group ""ข้อมูลสภาวะสุขภาพช่องปาก"" in HDC's system/subcatalog/reports response. scripts/snapshot.mjs (main(), reports filter) and script.js normalizeReports() both read response.rows top-level only and never recurse into `children`, so this report is never requested from HDC at all — it has no snapshot, no coverage entry, and never appears in the live report dropdown.","crawler (scripts/snapshot.mjs) + UI (script.js normalizeReports/fetchStandardReports) — both need to recursively flatten `children` before filtering by report_code. Same bug, two call sites."
"รายงานมาตรฐาน > ข้อมูลตอบสนอง Service Plan > ข้อมูลเพื่อตอบสนอง Service Plan สาขาสุขภาพช่องปาก > ข้อมูลสภาวะสุขภาพช่องปาก","ข้อมูลเพื่อตอบสนอง Service Plan สาขาสุขภาพช่องปาก","ข้อมูลสภาวะสุขภาพช่องปาก","OHSP ร้อยละอำเภอที่จัดบริการสุขภาพช่องปากใน รพ.สต./ศสม. ที่มีคุณภาพตามเกณฑ์","9aa3ec7a10773b04ce35800578f75852","db30e434e30565c12fbac44958e338d5","https://hdc.moph.go.th/center/public/standard-report-detail/9aa3ec7a10773b04ce35800578f75852?subcatalogId=db30e434e30565c12fbac44958e338d5","true","false","false","false","missing_from_crawler","Nested under group ""ข้อมูลสภาวะสุขภาพช่องปาก"" in HDC's system/subcatalog/reports response. scripts/snapshot.mjs (main(), reports filter) and script.js normalizeReports() both read response.rows top-level only and never recurse into `children`, so this report is never requested from HDC at all — it has no snapshot, no coverage entry, and never appears in the live report dropdown.","crawler (scripts/snapshot.mjs) + UI (script.js normalizeReports/fetchStandardReports) — both need to recursively flatten `children` before filtering by report_code. Same bug, two call sites."
"รายงานมาตรฐาน > ข้อมูลตอบสนอง Service Plan > ข้อมูลเพื่อตอบสนอง Service Plan สาขาสุขภาพช่องปาก > งาน P&P สุขภาพช่องปาก ที่มุ่งเน้นการเข้าถึงบริการบางกลุ่มวัยเป็นการจำเพาะ","ข้อมูลเพื่อตอบสนอง Service Plan สาขาสุขภาพช่องปาก","งาน P&P สุขภาพช่องปาก ที่มุ่งเน้นการเข้าถึงบริการบางกลุ่มวัยเป็นการจำเพาะ","OHSP ร้อยละหญิงตั้งครรภ์ได้รับการตรวจสุขภาพช่องปาก และขัดทำความสะอาดฟัน เฉพาะเขตรับผิดชอบ (คน) (ใช้แบบความครอบคลุม)","8897d18c21ad97d18cfb0a98abc5fb3f","db30e434e30565c12fbac44958e338d5","https://hdc.moph.go.th/center/public/standard-report-detail/8897d18c21ad97d18cfb0a98abc5fb3f?subcatalogId=db30e434e30565c12fbac44958e338d5","true","false","false","false","missing_from_crawler","Nested under group ""งาน P&P สุขภาพช่องปาก ที่มุ่งเน้นการเข้าถึงบริการบางกลุ่มวัยเป็นการจำเพาะ"" in HDC's system/subcatalog/reports response. scripts/snapshot.mjs (main(), reports filter) and script.js normalizeReports() both read response.rows top-level only and never recurse into `children`, so this report is never requested from HDC at all — it has no snapshot, no coverage entry, and never appears in the live report dropdown.","crawler (scripts/snapshot.mjs) + UI (script.js normalizeReports/fetchStandardReports) — both need to recursively flatten `children` before filtering by report_code. Same bug, two call sites."
"รายงานมาตรฐาน > ข้อมูลตอบสนอง Service Plan > ข้อมูลเพื่อตอบสนอง Service Plan สาขาสุขภาพช่องปาก > งาน P&P สุขภาพช่องปาก ที่มุ่งเน้นการเข้าถึงบริการบางกลุ่มวัยเป็นการจำเพาะ","ข้อมูลเพื่อตอบสนอง Service Plan สาขาสุขภาพช่องปาก","งาน P&P สุขภาพช่องปาก ที่มุ่งเน้นการเข้าถึงบริการบางกลุ่มวัยเป็นการจำเพาะ","OHSP ร้อยละเด็กอายุ 4-12 ปี ได้รับการ เคลือบ/ทา ฟลูออไรด์เฉพาะเขตรับผิดชอบ (คน) (ใช้แบบความครอบคลุม)","be5072b516aa3bc989be9780979314e6","db30e434e30565c12fbac44958e338d5","https://hdc.moph.go.th/center/public/standard-report-detail/be5072b516aa3bc989be9780979314e6?subcatalogId=db30e434e30565c12fbac44958e338d5","true","false","false","false","missing_from_crawler","Nested under group ""งาน P&P สุขภาพช่องปาก ที่มุ่งเน้นการเข้าถึงบริการบางกลุ่มวัยเป็นการจำเพาะ"" in HDC's system/subcatalog/reports response. scripts/snapshot.mjs (main(), reports filter) and script.js normalizeReports() both read response.rows top-level only and never recurse into `children`, so this report is never requested from HDC at all — it has no snapshot, no coverage entry, and never appears in the live report dropdown.","crawler (scripts/snapshot.mjs) + UI (script.js normalizeReports/fetchStandardReports) — both need to recursively flatten `children` before filtering by report_code. Same bug, two call sites."
"รายงานมาตรฐาน > ข้อมูลตอบสนอง Service Plan > ข้อมูลเพื่อตอบสนอง Service Plan สาขาสุขภาพช่องปาก > งาน P&P สุขภาพช่องปาก ที่มุ่งเน้นการเข้าถึงบริการบางกลุ่มวัยเป็นการจำเพาะ","ข้อมูลเพื่อตอบสนอง Service Plan สาขาสุขภาพช่องปาก","งาน P&P สุขภาพช่องปาก ที่มุ่งเน้นการเข้าถึงบริการบางกลุ่มวัยเป็นการจำเพาะ","OHSP ร้อยละเด็กอายุ 6-12 ปี ได้รับการ เคลือบหลุมร่องฟันกรามแท้ เฉพาะเขตรับผิดชอบ (คน) (ใช้แบบความครอบคลุม)","8b6e9aa2219613b9b6443a7724b7fd04","db30e434e30565c12fbac44958e338d5","https://hdc.moph.go.th/center/public/standard-report-detail/8b6e9aa2219613b9b6443a7724b7fd04?subcatalogId=db30e434e30565c12fbac44958e338d5","true","false","false","false","missing_from_crawler","Nested under group ""งาน P&P สุขภาพช่องปาก ที่มุ่งเน้นการเข้าถึงบริการบางกลุ่มวัยเป็นการจำเพาะ"" in HDC's system/subcatalog/reports response. scripts/snapshot.mjs (main(), reports filter) and script.js normalizeReports() both read response.rows top-level only and never recurse into `children`, so this report is never requested from HDC at all — it has no snapshot, no coverage entry, and never appears in the live report dropdown.","crawler (scripts/snapshot.mjs) + UI (script.js normalizeReports/fetchStandardReports) — both need to recursively flatten `children` before filtering by report_code. Same bug, two call sites."
"รายงานมาตรฐาน > ข้อมูลตอบสนอง Service Plan > ข้อมูลเพื่อตอบสนอง Service Plan สาขาตา","ข้อมูลเพื่อตอบสนอง Service Plan สาขาตา","","จำนวนทารกที่เกิดก่อนกำหนดแยกตามอายุครรภ์ (ROP)","6105c19c6d63fcd8efffe55215eeb2e5","3f32171e7f7b8dc7f36949985cdf3d30","https://hdc.moph.go.th/center/public/standard-report-detail/6105c19c6d63fcd8efffe55215eeb2e5?subcatalogId=3f32171e7f7b8dc7f36949985cdf3d30","true","false","true","true","upstream_error","HDC upstream returned HTTP 502 for reports/province/data/6105c19c6d63fcd8efffe55215eeb2e5 (already retried 4x with backoff by scripts/snapshot.mjs).","none — transient HDC outage, not a bug in this codebase. Will likely self-heal on next scheduled snapshot run; track if it persists across multiple runs."
"รายงานมาตรฐาน > ข้อมูลตอบสนอง Service Plan > ข้อมูลเพื่อตอบสนอง Service Plan สาขาตา","ข้อมูลเพื่อตอบสนอง Service Plan สาขาตา","","จำนวนทารกแรกเกิดแยกตามน้ำหนัก(ROP)","3d15c699c3bed0f1d2778afb98e25bfe","3f32171e7f7b8dc7f36949985cdf3d30","https://hdc.moph.go.th/center/public/standard-report-detail/3d15c699c3bed0f1d2778afb98e25bfe?subcatalogId=3f32171e7f7b8dc7f36949985cdf3d30","true","false","true","true","upstream_error","HDC upstream returned HTTP 502 for reports/province/data/3d15c699c3bed0f1d2778afb98e25bfe (already retried 4x with backoff by scripts/snapshot.mjs).","none — transient HDC outage, not a bug in this codebase. Will likely self-heal on next scheduled snapshot run; track if it persists across multiple runs."
"รายงานมาตรฐาน > ข้อมูลตอบสนอง Service Plan > ข้อมูลเพื่อตอบสนอง Service Plan สาขาตา","ข้อมูลเพื่อตอบสนอง Service Plan สาขาตา","","จำนวนผู้ป่วยเป็นโรคจอตาผิดปกติจากการเกิดก่อนกำหนด (ROP) จำแนกตามเขตพื้นที่ เพศ และสัญชาติ","852d670531d8827732d1945e587262d9","3f32171e7f7b8dc7f36949985cdf3d30","https://hdc.moph.go.th/center/public/standard-report-detail/852d670531d8827732d1945e587262d9?subcatalogId=3f32171e7f7b8dc7f36949985cdf3d30","true","false","true","true","upstream_error","HDC upstream returned HTTP 502 for reports/province/data/852d670531d8827732d1945e587262d9 (already retried 4x with backoff by scripts/snapshot.mjs).","none — transient HDC outage, not a bug in this codebase. Will likely self-heal on next scheduled snapshot run; track if it persists across multiple runs."
"รายงานมาตรฐาน > ข้อมูลตอบสนอง Service Plan > ข้อมูลเพื่อตอบสนอง Service Plan สาขาตา","ข้อมูลเพื่อตอบสนอง Service Plan สาขาตา","","จำนวนผู้ป่วยเป็นโรคจอตาผิดปกติจากการเกิดก่อนกำหนด (ROP) จำแนกตามช่วงเวลาที่ได้รับหัตถการ","842d10410ca25f33a0cafd51c7815325","3f32171e7f7b8dc7f36949985cdf3d30","https://hdc.moph.go.th/center/public/standard-report-detail/842d10410ca25f33a0cafd51c7815325?subcatalogId=3f32171e7f7b8dc7f36949985cdf3d30","true","false","true","true","upstream_error","HDC upstream returned HTTP 502 for reports/province/data/842d10410ca25f33a0cafd51c7815325 (already retried 4x with backoff by scripts/snapshot.mjs).","none — transient HDC outage, not a bug in this codebase. Will likely self-heal on next scheduled snapshot run; track if it persists across multiple runs."
"รายงานมาตรฐาน > ข้อมูลตอบสนอง Service Plan > ข้อมูลเพื่อตอบสนอง Service Plan สาขาตา","ข้อมูลเพื่อตอบสนอง Service Plan สาขาตา","","จำนวนหัตถการในผู้ป่วยเป็นโรคจอตาผิดปกติจากการเกิดก่อนกำหนด (ROP)","7bf4381172d5c4e05885f4bf4339e43d","3f32171e7f7b8dc7f36949985cdf3d30","https://hdc.moph.go.th/center/public/standard-report-detail/7bf4381172d5c4e05885f4bf4339e43d?subcatalogId=3f32171e7f7b8dc7f36949985cdf3d30","true","false","true","true","upstream_error","HDC upstream returned HTTP 502 for reports/province/data/7bf4381172d5c4e05885f4bf4339e43d (already retried 4x with backoff by scripts/snapshot.mjs).","none — transient HDC outage, not a bug in this codebase. Will likely self-heal on next scheduled snapshot run; track if it persists across multiple runs."
"รายงานมาตรฐาน > ข้อมูลตอบสนอง Service Plan > ข้อมูลเพื่อตอบสนอง Service Plan สาขาไต > คัดกรอง/ค้นหาเสี่ยงป่วยรายใหม่ (Coverage)","ข้อมูลเพื่อตอบสนอง Service Plan สาขาไต","คัดกรอง/ค้นหาเสี่ยงป่วยรายใหม่ (Coverage)","ร้อยละของผู้ป่วย DM และ/หรือ HT ที่ได้รับการค้นหาและคัดกรองโรคไตเรื้อรัง","0f6df79c2f8887f50d7879b5fe91c080","e71a73a77b1474e63b71bccf727009ce","https://hdc.moph.go.th/center/public/standard-report-detail/0f6df79c2f8887f50d7879b5fe91c080?subcatalogId=e71a73a77b1474e63b71bccf727009ce","true","false","false","false","missing_from_crawler","Nested under group ""คัดกรอง/ค้นหาเสี่ยงป่วยรายใหม่ (Coverage)"" in HDC's system/subcatalog/reports response. scripts/snapshot.mjs (main(), reports filter) and script.js normalizeReports() both read response.rows top-level only and never recurse into `children`, so this report is never requested from HDC at all — it has no snapshot, no coverage entry, and never appears in the live report dropdown.","crawler (scripts/snapshot.mjs) + UI (script.js normalizeReports/fetchStandardReports) — both need to recursively flatten `children` before filtering by report_code. Same bug, two call sites."
"รายงานมาตรฐาน > ข้อมูลตอบสนอง Service Plan > ข้อมูลเพื่อตอบสนอง Service Plan สาขาไต > คัดกรอง/ค้นหาเสี่ยงป่วยรายใหม่ (Coverage)","ข้อมูลเพื่อตอบสนอง Service Plan สาขาไต","คัดกรอง/ค้นหาเสี่ยงป่วยรายใหม่ (Coverage)","CKD 1.2 ร้อยละของผู้ป่วย DM, HT เป็นโรคไตเรื้อรังรายใหม่ (ในปีงบประมาณ) (พิจารณาเฉพาะผู้ป่วยที่วันที่ได้รับการคัดกรองเกิดก่อนวันที่ได้รับการวินิจฉัยว่าเป็น CKD)","dbec55e36330055a8cf0b6d05c2c354a","e71a73a77b1474e63b71bccf727009ce","https://hdc.moph.go.th/center/public/standard-report-detail/dbec55e36330055a8cf0b6d05c2c354a?subcatalogId=e71a73a77b1474e63b71bccf727009ce","true","false","false","false","missing_from_crawler","Nested under group ""คัดกรอง/ค้นหาเสี่ยงป่วยรายใหม่ (Coverage)"" in HDC's system/subcatalog/reports response. scripts/snapshot.mjs (main(), reports filter) and script.js normalizeReports() both read response.rows top-level only and never recurse into `children`, so this report is never requested from HDC at all — it has no snapshot, no coverage entry, and never appears in the live report dropdown.","crawler (scripts/snapshot.mjs) + UI (script.js normalizeReports/fetchStandardReports) — both need to recursively flatten `children` before filtering by report_code. Same bug, two call sites."
"รายงานมาตรฐาน > ข้อมูลตอบสนอง Service Plan > ข้อมูลเพื่อตอบสนอง Service Plan สาขาไต > คัดกรอง/ค้นหาเสี่ยงป่วยรายใหม่ (Coverage)","ข้อมูลเพื่อตอบสนอง Service Plan สาขาไต","คัดกรอง/ค้นหาเสี่ยงป่วยรายใหม่ (Coverage)","ร้อยละของผู้ป่วย DM และ/หรือ HT ที่เป็นผู้ป่วยโรคไตเรื้อรังรายใหม่","186c06d932b112d342a5c133fbb4ef75","e71a73a77b1474e63b71bccf727009ce","https://hdc.moph.go.th/center/public/standard-report-detail/186c06d932b112d342a5c133fbb4ef75?subcatalogId=e71a73a77b1474e63b71bccf727009ce","true","false","false","false","missing_from_crawler","Nested under group ""คัดกรอง/ค้นหาเสี่ยงป่วยรายใหม่ (Coverage)"" in HDC's system/subcatalog/reports response. scripts/snapshot.mjs (main(), reports filter) and script.js normalizeReports() both read response.rows top-level only and never recurse into `children`, so this report is never requested from HDC at all — it has no snapshot, no coverage entry, and never appears in the live report dropdown.","crawler (scripts/snapshot.mjs) + UI (script.js normalizeReports/fetchStandardReports) — both need to recursively flatten `children` before filtering by report_code. Same bug, two call sites."
"รายงานมาตรฐาน > ข้อมูลตอบสนอง Service Plan > ข้อมูลเพื่อตอบสนอง Service Plan สาขาไต > การชะลอความเสื่อมของไต (Work Load)","ข้อมูลเพื่อตอบสนอง Service Plan สาขาไต","การชะลอความเสื่อมของไต (Work Load)","CKD 2.1 การชะลอความเสื่อมของไต ผู้ป่วยที่มารับบริการ BP < 140/90 mmHg","776b34ed2b824e1dcd2dc245e61ad169","e71a73a77b1474e63b71bccf727009ce","https://hdc.moph.go.th/center/public/standard-report-detail/776b34ed2b824e1dcd2dc245e61ad169?subcatalogId=e71a73a77b1474e63b71bccf727009ce","true","false","false","false","missing_from_crawler","Nested under group ""การชะลอความเสื่อมของไต (Work Load)"" in HDC's system/subcatalog/reports response. scripts/snapshot.mjs (main(), reports filter) and script.js normalizeReports() both read response.rows top-level only and never recurse into `children`, so this report is never requested from HDC at all — it has no snapshot, no coverage entry, and never appears in the live report dropdown.","crawler (scripts/snapshot.mjs) + UI (script.js normalizeReports/fetchStandardReports) — both need to recursively flatten `children` before filtering by report_code. Same bug, two call sites."
"รายงานมาตรฐาน > ข้อมูลตอบสนอง Service Plan > ข้อมูลเพื่อตอบสนอง Service Plan สาขาไต > การชะลอความเสื่อมของไต (Work Load)","ข้อมูลเพื่อตอบสนอง Service Plan สาขาไต","การชะลอความเสื่อมของไต (Work Load)","CKD 2.2 การชะลอความเสื่อมของไต ผู้ป่วยที่มารับบริการโรงพยาบาลได้รับ ACEi/ARB","7606d7f8e30d0fffcf0c2c3cffe2cd2b","e71a73a77b1474e63b71bccf727009ce","https://hdc.moph.go.th/center/public/standard-report-detail/7606d7f8e30d0fffcf0c2c3cffe2cd2b?subcatalogId=e71a73a77b1474e63b71bccf727009ce","true","false","false","false","missing_from_crawler","Nested under group ""การชะลอความเสื่อมของไต (Work Load)"" in HDC's system/subcatalog/reports response. scripts/snapshot.mjs (main(), reports filter) and script.js normalizeReports() both read response.rows top-level only and never recurse into `children`, so this report is never requested from HDC at all — it has no snapshot, no coverage entry, and never appears in the live report dropdown.","crawler (scripts/snapshot.mjs) + UI (script.js normalizeReports/fetchStandardReports) — both need to recursively flatten `children` before filtering by report_code. Same bug, two call sites."
"รายงานมาตรฐาน > ข้อมูลตอบสนอง Service Plan > ข้อมูลเพื่อตอบสนอง Service Plan สาขาไต > การชะลอความเสื่อมของไต (Work Load)","ข้อมูลเพื่อตอบสนอง Service Plan สาขาไต","การชะลอความเสื่อมของไต (Work Load)","ร้อยละของผู้ป่วย CKD ที่มีอัตราการลดลงของ eGFR<5 ml/min/1.73m2/yr","d843f25a088253c22344d771113cf409","e71a73a77b1474e63b71bccf727009ce","https://hdc.moph.go.th/center/public/standard-report-detail/d843f25a088253c22344d771113cf409?subcatalogId=e71a73a77b1474e63b71bccf727009ce","true","false","false","false","missing_from_crawler","Nested under group ""การชะลอความเสื่อมของไต (Work Load)"" in HDC's system/subcatalog/reports response. scripts/snapshot.mjs (main(), reports filter) and script.js normalizeReports() both read response.rows top-level only and never recurse into `children`, so this report is never requested from HDC at all — it has no snapshot, no coverage entry, and never appears in the live report dropdown.","crawler (scripts/snapshot.mjs) + UI (script.js normalizeReports/fetchStandardReports) — both need to recursively flatten `children` before filtering by report_code. Same bug, two call sites."
"รายงานมาตรฐาน > ข้อมูลตอบสนอง Service Plan > ข้อมูลเพื่อตอบสนอง Service Plan สาขาไต > การชะลอความเสื่อมของไต (Work Load)","ข้อมูลเพื่อตอบสนอง Service Plan สาขาไต","การชะลอความเสื่อมของไต (Work Load)","CKD 2.4 การชะลอความเสื่อมของไต ผู้ป่วยที่มารับบริการโรงพยาบาลได้รับการตรวจและมีระดับ Hb > 10 gm/dl หรือ Hct > 30%","e21ba0dbaac9b640cc6262f9b21dc399","e71a73a77b1474e63b71bccf727009ce","https://hdc.moph.go.th/center/public/standard-report-detail/e21ba0dbaac9b640cc6262f9b21dc399?subcatalogId=e71a73a77b1474e63b71bccf727009ce","true","false","false","false","missing_from_crawler","Nested under group ""การชะลอความเสื่อมของไต (Work Load)"" in HDC's system/subcatalog/reports response. scripts/snapshot.mjs (main(), reports filter) and script.js normalizeReports() both read response.rows top-level only and never recurse into `children`, so this report is never requested from HDC at all — it has no snapshot, no coverage entry, and never appears in the live report dropdown.","crawler (scripts/snapshot.mjs) + UI (script.js normalizeReports/fetchStandardReports) — both need to recursively flatten `children` before filtering by report_code. Same bug, two call sites."
"รายงานมาตรฐาน > ข้อมูลตอบสนอง Service Plan > ข้อมูลเพื่อตอบสนอง Service Plan สาขาไต > การชะลอความเสื่อมของไต (Work Load)","ข้อมูลเพื่อตอบสนอง Service Plan สาขาไต","การชะลอความเสื่อมของไต (Work Load)","CKD 2.5 การชะลอความเสื่อมของไต ผู้ป่วย(เฉพาะที่มีเบาหวานร่วม)ที่มารับบริการโรงพยาบาลได้รับการตรวจ HbA1c และมีค่าผลการตรวจตั้งแต่ 6.5% ถึง 7.5%","1734d4c14d93275a9b1ddc53d7591600","e71a73a77b1474e63b71bccf727009ce","https://hdc.moph.go.th/center/public/standard-report-detail/1734d4c14d93275a9b1ddc53d7591600?subcatalogId=e71a73a77b1474e63b71bccf727009ce","true","false","false","false","missing_from_crawler","Nested under group ""การชะลอความเสื่อมของไต (Work Load)"" in HDC's system/subcatalog/reports response. scripts/snapshot.mjs (main(), reports filter) and script.js normalizeReports() both read response.rows top-level only and never recurse into `children`, so this report is never requested from HDC at all — it has no snapshot, no coverage entry, and never appears in the live report dropdown.","crawler (scripts/snapshot.mjs) + UI (script.js normalizeReports/fetchStandardReports) — both need to recursively flatten `children` before filtering by report_code. Same bug, two call sites."
"รายงานมาตรฐาน > ข้อมูลตอบสนอง Service Plan > ข้อมูลเพื่อตอบสนอง Service Plan สาขาไต > การชะลอความเสื่อมของไต (Work Load)","ข้อมูลเพื่อตอบสนอง Service Plan สาขาไต","การชะลอความเสื่อมของไต (Work Load)","CKD 2.6 การชะลอความเสื่อมของไต ผู้ป่วยกลุ่มเสี่ยงต่อโรคหลอดเลือดและหัวใจได้รับยากลุ่ม Statin","cc417db46c6b7f713a205b27fec159bd","e71a73a77b1474e63b71bccf727009ce","https://hdc.moph.go.th/center/public/standard-report-detail/cc417db46c6b7f713a205b27fec159bd?subcatalogId=e71a73a77b1474e63b71bccf727009ce","true","false","false","false","missing_from_crawler","Nested under group ""การชะลอความเสื่อมของไต (Work Load)"" in HDC's system/subcatalog/reports response. scripts/snapshot.mjs (main(), reports filter) and script.js normalizeReports() both read response.rows top-level only and never recurse into `children`, so this report is never requested from HDC at all — it has no snapshot, no coverage entry, and never appears in the live report dropdown.","crawler (scripts/snapshot.mjs) + UI (script.js normalizeReports/fetchStandardReports) — both need to recursively flatten `children` before filtering by report_code. Same bug, two call sites."
"รายงานมาตรฐาน > ข้อมูลตอบสนอง Service Plan > ข้อมูลเพื่อตอบสนอง Service Plan สาขาไต > การชะลอความเสื่อมของไต (Work Load)","ข้อมูลเพื่อตอบสนอง Service Plan สาขาไต","การชะลอความเสื่อมของไต (Work Load)","CKD 2.7 การชะลอความเสื่อมของไต ผู้ป่วยได้รับการตรวจ serum K และมีค่าผลการตรวจ < 5.5 mEq/L","a69f1a50b9ee7ae49a44d425269c1d20","e71a73a77b1474e63b71bccf727009ce","https://hdc.moph.go.th/center/public/standard-report-detail/a69f1a50b9ee7ae49a44d425269c1d20?subcatalogId=e71a73a77b1474e63b71bccf727009ce","true","false","false","false","missing_from_crawler","Nested under group ""การชะลอความเสื่อมของไต (Work Load)"" in HDC's system/subcatalog/reports response. scripts/snapshot.mjs (main(), reports filter) and script.js normalizeReports() both read response.rows top-level only and never recurse into `children`, so this report is never requested from HDC at all — it has no snapshot, no coverage entry, and never appears in the live report dropdown.","crawler (scripts/snapshot.mjs) + UI (script.js normalizeReports/fetchStandardReports) — both need to recursively flatten `children` before filtering by report_code. Same bug, two call sites."
